ano,genero,mes,numero,uf_id,data,data_ordinal
2016,1,3,8,52,2016-03-01,736024
2016,1,2,2,52,2016-02-01,735995
2016,1,1,11,52,2016-01-01,735964
2016,0,8,2,13,2016-08-01,736177
2016,0,7,2,13,2016-07-01,736146
2016,0,6,3,13,2016-06-01,736116
2016,0,5,1,13,2016-05-01,736085
2016,0,4,2,13,2016-04-01,736055
2016,0,3,5,13,2016-03-01,736024
2016,0,2,1,13,2016-02-01,735995
2016,0,1,7,13,2016-01-01,735964
2016,0,12,0,12,2016-12-01,736299
2016,0,11,0,12,2016-11-01,736269
2016,0,10,0,12,2016-10-01,736238
2016,0,9,0,12,2016-09-01,736208
2016,0,8,0,12,2016-08-01,736177
2016,0,7,0,12,2016-07-01,736146
2016,0,6,0,12,2016-06-01,736116
2016,0,9,0,11,2016-09-01,736208
2016,0,4,0,16,2016-04-01,736055
2016,0,3,0,16,2016-03-01,736024
2016,0,2,0,16,2016-02-01,735995
2016,0,1,0,16,2016-01-01,735964
2016,0,12,6,15,2016-12-01,736299
2016,0,11,3,15,2016-11-01,736269
2016,0,10,3,15,2016-10-01,736238
2016,0,9,6,15,2016-09-01,736208
2016,0,8,2,15,2016-08-01,736177
2016,0,7,0,15,2016-07-01,736146
2016,0,6,2,15,2016-06-01,736116
2016,0,5,2,15,2016-05-01,736085
2016,0,4,2,15,2016-04-01,736055
2016,0,3,2,15,2016-03-01,736024
2016,0,2,3,15,2016-02-01,735995
2016,0,1,4,15,2016-01-01,735964
2016,0,8,0,17,2016-08-01,736177
2016,0,7,0,17,2016-07-01,736146
2016,0,6,0,17,2016-06-01,736116
2016,0,5,0,17,2016-05-01,736085
2016,0,4,1,17,2016-04-01,736055
2016,0,3,0,17,2016-03-01,736024
2016,0,2,0,17,2016-02-01,735995
2016,0,1,0,17,2016-01-01,735964
2016,0,12,0,16,2016-12-01,736299
2016,0,11,0,16,2016-11-01,736269
2016,0,10,0,16,2016-10-01,736238
2016,0,9,0,16,2016-09-01,736208
2016,0,8,0,16,2016-08-01,736177
2016,0,7,0,16,2016-07-01,736146
2016,0,6,0,16,2016-06-01,736116
2016,0,5,1,16,2016-05-01,736085
2016,0,12,0,21,2016-12-01,736299
2016,0,11,0,21,2016-11-01,736269
2016,0,10,0,21,2016-10-01,736238
2016,0,9,1,21,2016-09-01,736208
2016,0,8,1,21,2016-08-01,736177
2016,0,7,0,21,2016-07-01,736146
2016,0,6,1,21,2016-06-01,736116
2016,0,5,0,21,2016-05-01,736085
2016,0,4,1,21,2016-04-01,736055
2016,0,3,0,21,2016-03-01,736024
2016,0,2,1,21,2016-02-01,735995
2016,0,1,0,21,2016-01-01,735964
2016,0,12,1,17,2016-12-01,736299
2016,0,11,1,17,2016-11-01,736269
2016,0,10,1,17,2016-10-01,736238
2016,0,9,0,17,2016-09-01,736208
2016,0,4,2,23,2016-04-01,736055
2016,0,3,4,23,2016-03-01,736024
2016,0,2,7,23,2016-02-01,735995
2016,0,1,6,23,2016-01-01,735964
2016,0,12,1,22,2016-12-01,736299
2016,0,11,1,22,2016-11-01,736269
2016,0,10,0,22,2016-10-01,736238
2016,0,9,1,22,2016-09-01,736208
2016,0,8,0,22,2016-08-01,736177
2016,0,7,0,22,2016-07-01,736146
2016,0,6,1,22,2016-06-01,736116
2016,0,5,0,22,2016-05-01,736085
2016,0,4,1,22,2016-04-01,736055
2016,0,3,0,22,2016-03-01,736024
2016,0,2,0,22,2016-02-01,735995
2016,0,1,2,22,2016-01-01,735964
2016,0,8,3,24,2016-08-01,736177
2016,0,7,1,24,2016-07-01,736146
2016,0,6,4,24,2016-06-01,736116
2016,0,5,1,24,2016-05-01,736085
2016,0,4,4,24,2016-04-01,736055
2016,0,3,2,24,2016-03-01,736024
2016,0,2,1,24,2016-02-01,735995
2016,0,1,1,24,2016-01-01,735964
2016,0,12,12,23,2016-12-01,736299
2016,0,11,8,23,2016-11-01,736269
2016,0,10,6,23,2016-10-01,736238
2016,0,9,8,23,2016-09-01,736208
2016,0,8,9,23,2016-08-01,736177
2016,0,7,8,23,2016-07-01,736146
2016,0,6,8,23,2016-06-01,736116
2016,0,5,5,23,2016-05-01,736085
2016,0,12,1,25,2016-12-01,736299
2016,0,11,1,25,2016-11-01,736269
2016,0,10,2,25,2016-10-01,736238
2016,0,9,2,25,2016-09-01,736208
2016,0,8,1,25,2016-08-01,736177
2016,0,7,6,25,2016-07-01,736146
2016,0,6,1,25,2016-06-01,736116
2016,0,5,1,25,2016-05-01,736085
2016,0,4,1,25,2016-04-01,736055
2016,0,3,9,25,2016-03-01,736024
2016,0,2,0,25,2016-02-01,735995
2016,0,1,3,25,2016-01-01,735964
2016,0,12,2,24,2016-12-01,736299
2016,0,11,4,24,2016-11-01,736269
2016,0,10,5,24,2016-10-01,736238
2016,0,9,0,24,2016-09-01,736208
2016,0,4,1,27,2016-04-01,736055
2016,0,3,0,27,2016-03-01,736024
2016,0,2,1,27,2016-02-01,735995
2016,0,1,4,27,2016-01-01,735964
2016,0,12,4,26,2016-12-01,736299
2016,0,11,4,26,2016-11-01,736269
2016,0,10,4,26,2016-10-01,736238
2016,0,9,7,26,2016-09-01,736208
2016,0,8,4,26,2016-08-01,736177
2016,0,7,3,26,2016-07-01,736146
2016,0,6,5,26,2016-06-01,736116
2016,0,5,3,26,2016-05-01,736085
2016,0,4,5,26,2016-04-01,736055
2016,0,3,2,26,2016-03-01,736024
2016,0,2,4,26,2016-02-01,735995
2016,0,1,3,26,2016-01-01,735964
2016,0,8,1,28,2016-08-01,736177
2016,0,7,1,28,2016-07-01,736146
2016,0,6,0,28,2016-06-01,736116
2016,0,5,1,28,2016-05-01,736085
2016,0,4,0,28,2016-04-01,736055
2016,0,3,2,28,2016-03-01,736024
2016,0,2,1,28,2016-02-01,735995
2016,0,1,0,28,2016-01-01,735964
2016,0,12,1,27,2016-12-01,736299
2016,0,11,1,27,2016-11-01,736269
2016,0,10,0,27,2016-10-01,736238
2016,0,9,0,27,2016-09-01,736208
2016,0,8,1,27,2016-08-01,736177
2016,0,7,1,27,2016-07-01,736146
2016,0,6,1,27,2016-06-01,736116
2016,0,5,1,27,2016-05-01,736085
2016,0,12,8,29,2016-12-01,736299
2016,0,11,4,29,2016-11-01,736269
2016,0,10,6,29,2016-10-01,736238
2016,0,9,10,29,2016-09-01,736208
2016,0,8,2,29,2016-08-01,736177
2016,0,7,8,29,2016-07-01,736146
2016,0,6,3,29,2016-06-01,736116
2016,0,5,3,29,2016-05-01,736085
2016,0,4,8,29,2016-04-01,736055
2016,0,3,11,29,2016-03-01,736024
2016,0,2,6,29,2016-02-01,735995
2016,0,1,10,29,2016-01-01,735964
2016,0,12,3,28,2016-12-01,736299
2016,0,11,0,28,2016-11-01,736269
2016,0,10,1,28,2016-10-01,736238
2016,0,9,1,28,2016-09-01,736208
2016,0,4,2,32,2016-04-01,736055
2016,0,3,5,32,2016-03-01,736024
2016,0,2,0,32,2016-02-01,735995
2016,0,1,3,32,2016-01-01,735964
2016,0,12,19,31,2016-12-01,736299
2016,0,11,22,31,2016-11-01,736269
2016,0,10,17,31,2016-10-01,736238
2016,0,9,28,31,2016-09-01,736208
2016,0,8,15,31,2016-08-01,736177
2016,0,7,27,31,2016-07-01,736146
2016,0,6,12,31,2016-06-01,736116
2016,0,5,14,31,2016-05-01,736085
2016,0,4,14,31,2016-04-01,736055
2016,0,3,12,31,2016-03-01,736024
2016,0,2,7,31,2016-02-01,735995
2016,0,1,10,31,2016-01-01,735964
2016,0,8,27,33,2016-08-01,736177
2016,0,7,19,33,2016-07-01,736146
2016,0,6,24,33,2016-06-01,736116
2016,0,5,24,33,2016-05-01,736085
2016,0,4,32,33,2016-04-01,736055
2016,0,3,22,33,2016-03-01,736024
2016,0,2,27,33,2016-02-01,735995
2016,0,1,14,33,2016-01-01,735964
2016,0,12,1,32,2016-12-01,736299
2016,0,11,5,32,2016-11-01,736269
2016,0,10,0,32,2016-10-01,736238
2016,0,9,2,32,2016-09-01,736208
2016,0,8,1,32,2016-08-01,736177
2016,0,7,0,32,2016-07-01,736146
2016,0,6,2,32,2016-06-01,736116
2016,0,5,9,32,2016-05-01,736085
2016,0,12,85,35,2016-12-01,736299
2016,0,11,81,35,2016-11-01,736269
2016,0,10,80,35,2016-10-01,736238
2016,0,9,102,35,2016-09-01,736208
2016,0,8,70,35,2016-08-01,736177
2016,0,7,64,35,2016-07-01,736146
2016,0,6,75,35,2016-06-01,736116
2016,0,5,65,35,2016-05-01,736085
2016,0,4,72,35,2016-04-01,736055
2016,0,3,66,35,2016-03-01,736024
2016,0,2,57,35,2016-02-01,735995
2016,0,1,75,35,2016-01-01,735964
2016,0,12,15,33,2016-12-01,736299
2016,0,11,19,33,2016-11-01,736269
2016,0,10,26,33,2016-10-01,736238
2016,0,9,26,33,2016-09-01,736208
2016,0,4,15,42,2016-04-01,736055
2016,0,3,22,42,2016-03-01,736024
2016,0,2,17,42,2016-02-01,735995
2016,0,1,22,42,2016-01-01,735964
2016,0,12,9,41,2016-12-01,736299
2016,0,11,13,41,2016-11-01,736269
2016,0,10,13,41,2016-10-01,736238
2016,0,9,6,41,2016-09-01,736208
2016,0,8,12,41,2016-08-01,736177
2016,0,7,11,41,2016-07-01,736146
2016,0,6,11,41,2016-06-01,736116
2016,0,5,6,41,2016-05-01,736085
2016,0,4,11,41,2016-04-01,736055
2016,0,3,9,41,2016-03-01,736024
2016,0,2,7,41,2016-02-01,735995
2016,0,1,10,41,2016-01-01,735964
2016,0,8,7,43,2016-08-01,736177
2016,0,7,4,43,2016-07-01,736146
2016,0,6,4,43,2016-06-01,736116
2016,0,5,9,43,2016-05-01,736085
2016,0,4,11,43,2016-04-01,736055
2016,0,3,8,43,2016-03-01,736024
2016,0,2,2,43,2016-02-01,735995
2016,0,1,5,43,2016-01-01,735964
2016,0,12,26,42,2016-12-01,736299
2016,0,11,23,42,2016-11-01,736269
2016,0,10,15,42,2016-10-01,736238
2016,0,9,27,42,2016-09-01,736208
2016,0,8,21,42,2016-08-01,736177
2016,0,7,18,42,2016-07-01,736146
2016,0,6,22,42,2016-06-01,736116
2016,0,5,17,42,2016-05-01,736085
2016,0,12,4,50,2016-12-01,736299
2016,0,11,4,50,2016-11-01,736269
2016,0,10,3,50,2016-10-01,736238
2016,0,9,4,50,2016-09-01,736208
2016,0,8,3,50,2016-08-01,736177
2016,0,7,6,50,2016-07-01,736146
2016,0,6,1,50,2016-06-01,736116
2016,0,5,2,50,2016-05-01,736085
2016,0,4,1,50,2016-04-01,736055
2016,0,3,2,50,2016-03-01,736024
2016,0,2,1,50,2016-02-01,735995
2016,0,1,1,50,2016-01-01,735964
2016,0,12,12,43,2016-12-01,736299
2016,0,11,12,43,2016-11-01,736269
2016,0,10,7,43,2016-10-01,736238
2016,0,9,8,43,2016-09-01,736208
2016,0,4,4,52,2016-04-01,736055
2016,0,3,6,52,2016-03-01,736024
2016,0,2,2,52,2016-02-01,735995
2016,0,1,5,52,2016-01-01,735964
2016,0,12,0,51,2016-12-01,736299
2016,0,11,1,51,2016-11-01,736269
2016,0,10,1,51,2016-10-01,736238
2016,0,9,1,51,2016-09-01,736208
2016,0,8,0,51,2016-08-01,736177
2016,0,7,0,51,2016-07-01,736146
2016,0,6,0,51,2016-06-01,736116
2016,0,5,0,51,2016-05-01,736085
2016,0,4,1,51,2016-04-01,736055
2016,0,3,0,51,2016-03-01,736024
2016,0,2,0,51,2016-02-01,735995
2016,0,1,0,51,2016-01-01,735964
2016,0,8,6,53,2016-08-01,736177
2016,0,7,4,53,2016-07-01,736146
2016,0,6,7,53,2016-06-01,736116
2016,0,5,4,53,2016-05-01,736085
2016,0,4,6,53,2016-04-01,736055
2016,0,3,7,53,2016-03-01,736024
2016,0,2,5,53,2016-02-01,735995
2016,0,1,5,53,2016-01-01,735964
2016,0,12,8,52,2016-12-01,736299
2016,0,11,12,52,2016-11-01,736269
2016,0,10,6,52,2016-10-01,736238
2016,0,9,8,52,2016-09-01,736208
2016,0,8,4,52,2016-08-01,736177
2016,0,7,11,52,2016-07-01,736146
2016,0,6,2,52,2016-06-01,736116
2016,0,5,7,52,2016-05-01,736085
2016,1,4,1,11,2016-04-01,736055
2016,1,3,0,11,2016-03-01,736024
2016,1,2,1,11,2016-02-01,735995
2016,1,1,1,11,2016-01-01,735964
2016,1,12,0,12,2016-12-01,736299
2016,1,11,0,12,2016-11-01,736269
2016,1,10,0,12,2016-10-01,736238
2016,1,9,0,12,2016-09-01,736208
2016,1,8,2,11,2016-08-01,736177
2016,1,7,0,11,2016-07-01,736146
2016,1,6,1,11,2016-06-01,736116
2016,1,5,0,11,2016-05-01,736085
2016,0,12,4,53,2016-12-01,736299
2016,0,11,7,53,2016-11-01,736269
2016,0,10,10,53,2016-10-01,736238
2016,0,9,7,53,2016-09-01,736208
2016,1,8,3,12,2016-08-01,736177
2016,1,7,0,12,2016-07-01,736146
2016,1,6,0,12,2016-06-01,736116
2016,1,5,0,12,2016-05-01,736085
2016,1,4,0,12,2016-04-01,736055
2016,1,3,1,12,2016-03-01,736024
2016,1,2,1,12,2016-02-01,735995
2016,1,1,0,12,2016-01-01,735964
2016,1,12,1,11,2016-12-01,736299
2016,1,11,3,11,2016-11-01,736269
2016,1,10,4,11,2016-10-01,736238
2016,1,9,1,11,2016-09-01,736208
2016,1,4,0,14,2016-04-01,736055
2016,1,3,0,14,2016-03-01,736024
2016,1,2,0,14,2016-02-01,735995
2016,1,1,0,14,2016-01-01,735964
2016,1,12,5,13,2016-12-01,736299
2016,1,11,3,13,2016-11-01,736269
2016,1,10,4,13,2016-10-01,736238
2016,1,9,2,13,2016-09-01,736208
2016,1,8,1,13,2016-08-01,736177
2016,1,7,1,13,2016-07-01,736146
2016,1,6,1,13,2016-06-01,736116
2016,1,5,3,13,2016-05-01,736085
2016,1,4,4,13,2016-04-01,736055
2016,1,3,10,13,2016-03-01,736024
2016,1,2,4,13,2016-02-01,735995
2016,1,1,1,13,2016-01-01,735964
2016,1,8,0,15,2016-08-01,736177
2016,1,7,3,15,2016-07-01,736146
2016,1,6,9,15,2016-06-01,736116
2016,1,5,4,15,2016-05-01,736085
2016,1,4,2,15,2016-04-01,736055
2016,1,3,2,15,2016-03-01,736024
2016,1,2,2,15,2016-02-01,735995
2016,1,1,0,15,2016-01-01,735964
2016,1,12,0,14,2016-12-01,736299
2016,1,11,1,14,2016-11-01,736269
2016,1,10,0,14,2016-10-01,736238
2016,1,9,0,14,2016-09-01,736208
2016,1,8,0,14,2016-08-01,736177
2016,1,7,1,14,2016-07-01,736146
2016,1,6,0,14,2016-06-01,736116
2016,1,5,0,14,2016-05-01,736085
2016,1,12,1,16,2016-12-01,736299
2016,1,11,1,16,2016-11-01,736269
2016,1,10,0,16,2016-10-01,736238
2016,1,9,1,16,2016-09-01,736208
2016,1,8,0,16,2016-08-01,736177
2016,1,7,0,16,2016-07-01,736146
2016,1,6,1,16,2016-06-01,736116
2016,1,5,0,16,2016-05-01,736085
2016,1,4,0,16,2016-04-01,736055
2016,1,3,0,16,2016-03-01,736024
2016,1,2,0,16,2016-02-01,735995
2016,1,1,1,16,2016-01-01,735964
2016,1,12,4,15,2016-12-01,736299
2016,1,11,3,15,2016-11-01,736269
2016,1,10,3,15,2016-10-01,736238
2016,1,9,9,15,2016-09-01,736208
2016,1,4,0,21,2016-04-01,736055
2016,1,3,1,21,2016-03-01,736024
2016,1,2,0,21,2016-02-01,735995
2016,1,1,1,21,2016-01-01,735964
2016,1,12,1,17,2016-12-01,736299
2016,1,11,1,17,2016-11-01,736269
2016,1,10,0,17,2016-10-01,736238
2016,1,9,1,17,2016-09-01,736208
2016,1,8,0,17,2016-08-01,736177
2016,1,7,1,17,2016-07-01,736146
2016,1,6,0,17,2016-06-01,736116
2016,1,5,1,17,2016-05-01,736085
2016,1,4,1,17,2016-04-01,736055
2016,1,3,0,17,2016-03-01,736024
2016,1,2,1,17,2016-02-01,735995
2016,1,1,0,17,2016-01-01,735964
2016,1,8,0,22,2016-08-01,736177
2016,1,7,1,22,2016-07-01,736146
2016,1,6,3,22,2016-06-01,736116
2016,1,5,1,22,2016-05-01,736085
2016,1,4,4,22,2016-04-01,736055
2016,1,3,1,22,2016-03-01,736024
2016,1,2,0,22,2016-02-01,735995
2016,1,1,0,22,2016-01-01,735964
2016,1,12,4,21,2016-12-01,736299
2016,1,11,1,21,2016-11-01,736269
2016,1,10,0,21,2016-10-01,736238
2016,1,9,1,21,2016-09-01,736208
2016,1,8,5,21,2016-08-01,736177
2016,1,7,0,21,2016-07-01,736146
2016,1,6,2,21,2016-06-01,736116
2016,1,5,0,21,2016-05-01,736085
2016,1,12,17,23,2016-12-01,736299
2016,1,11,9,23,2016-11-01,736269
2016,1,10,8,23,2016-10-01,736238
2016,1,9,9,23,2016-09-01,736208
2016,1,8,5,23,2016-08-01,736177
2016,1,7,14,23,2016-07-01,736146
2016,1,6,29,23,2016-06-01,736116
2016,1,5,12,23,2016-05-01,736085
2016,1,4,9,23,2016-04-01,736055
2016,1,3,8,23,2016-03-01,736024
2016,1,2,8,23,2016-02-01,735995
2016,1,1,10,23,2016-01-01,735964
2016,1,12,1,22,2016-12-01,736299
2016,1,11,0,22,2016-11-01,736269
2016,1,10,3,22,2016-10-01,736238
2016,1,9,1,22,2016-09-01,736208
2016,1,4,1,25,2016-04-01,736055
2016,1,3,1,25,2016-03-01,736024
2016,1,2,2,25,2016-02-01,735995
2016,1,1,4,25,2016-01-01,735964
2016,1,12,2,24,2016-12-01,736299
2016,1,11,0,24,2016-11-01,736269
2016,1,10,0,24,2016-10-01,736238
2016,1,9,4,24,2016-09-01,736208
2016,1,8,3,24,2016-08-01,736177
2016,1,7,7,24,2016-07-01,736146
2016,1,6,1,24,2016-06-01,736116
2016,1,5,2,24,2016-05-01,736085
2016,1,4,1,24,2016-04-01,736055
2016,1,3,2,24,2016-03-01,736024
2016,1,2,2,24,2016-02-01,735995
2016,1,1,8,24,2016-01-01,735964
2016,1,8,9,26,2016-08-01,736177
2016,1,7,11,26,2016-07-01,736146
2016,1,6,4,26,2016-06-01,736116
2016,1,5,8,26,2016-05-01,736085
2016,1,4,7,26,2016-04-01,736055
2016,1,3,14,26,2016-03-01,736024
2016,1,2,4,26,2016-02-01,735995
2016,1,1,9,26,2016-01-01,735964
2016,1,12,3,25,2016-12-01,736299
2016,1,11,2,25,2016-11-01,736269
2016,1,10,3,25,2016-10-01,736238
2016,1,9,2,25,2016-09-01,736208
2016,1,8,5,25,2016-08-01,736177
2016,1,7,5,25,2016-07-01,736146
2016,1,6,2,25,2016-06-01,736116
2016,1,5,0,25,2016-05-01,736085
2016,1,12,2,27,2016-12-01,736299
2016,1,11,0,27,2016-11-01,736269
2016,1,10,2,27,2016-10-01,736238
2016,1,9,1,27,2016-09-01,736208
2016,1,8,1,27,2016-08-01,736177
2016,1,7,2,27,2016-07-01,736146
2016,1,6,3,27,2016-06-01,736116
2016,1,5,2,27,2016-05-01,736085
2016,1,4,3,27,2016-04-01,736055
2016,1,3,1,27,2016-03-01,736024
2016,1,2,2,27,2016-02-01,735995
2016,1,1,1,27,2016-01-01,735964
2016,1,12,16,26,2016-12-01,736299
2016,1,11,16,26,2016-11-01,736269
2016,1,10,11,26,2016-10-01,736238
2016,1,9,10,26,2016-09-01,736208
2016,1,4,6,29,2016-04-01,736055
2016,1,3,8,29,2016-03-01,736024
2016,1,2,4,29,2016-02-01,735995
2016,1,1,3,29,2016-01-01,735964
2016,1,12,1,28,2016-12-01,736299
2016,1,11,2,28,2016-11-01,736269
2016,1,10,0,28,2016-10-01,736238
2016,1,9,2,28,2016-09-01,736208
2016,1,8,1,28,2016-08-01,736177
2016,1,7,1,28,2016-07-01,736146
2016,1,6,0,28,2016-06-01,736116
2016,1,5,1,28,2016-05-01,736085
2016,1,4,0,28,2016-04-01,736055
2016,1,3,1,28,2016-03-01,736024
2016,1,2,0,28,2016-02-01,735995
2016,1,1,1,28,2016-01-01,735964
2016,1,8,19,31,2016-08-01,736177
2016,1,7,17,31,2016-07-01,736146
2016,1,6,9,31,2016-06-01,736116
2016,1,5,16,31,2016-05-01,736085
2016,1,4,18,31,2016-04-01,736055
2016,1,3,8,31,2016-03-01,736024
2016,1,2,14,31,2016-02-01,735995
2016,1,1,14,31,2016-01-01,735964
2016,1,12,13,29,2016-12-01,736299
2016,1,11,11,29,2016-11-01,736269
2016,1,10,11,29,2016-10-01,736238
2016,1,9,6,29,2016-09-01,736208
2016,1,8,4,29,2016-08-01,736177
2016,1,7,9,29,2016-07-01,736146
2016,1,6,6,29,2016-06-01,736116
2016,1,5,7,29,2016-05-01,736085
2016,1,12,4,32,2016-12-01,736299
2016,1,11,5,32,2016-11-01,736269
2016,1,10,1,32,2016-10-01,736238
2016,1,9,5,32,2016-09-01,736208
2016,1,8,1,32,2016-08-01,736177
2016,1,7,1,32,2016-07-01,736146
2016,1,6,0,32,2016-06-01,736116
2016,1,5,8,32,2016-05-01,736085
2016,1,4,1,32,2016-04-01,736055
2016,1,3,1,32,2016-03-01,736024
2016,1,2,1,32,2016-02-01,735995
2016,1,1,2,32,2016-01-01,735964
2016,1,12,15,31,2016-12-01,736299
2016,1,11,21,31,2016-11-01,736269
2016,1,10,14,31,2016-10-01,736238
2016,1,9,31,31,2016-09-01,736208
2016,1,4,102,35,2016-04-01,736055
2016,1,3,71,35,2016-03-01,736024
2016,1,2,92,35,2016-02-01,735995
2016,1,1,79,35,2016-01-01,735964
2016,1,12,27,33,2016-12-01,736299
2016,1,11,27,33,2016-11-01,736269
2016,1,10,27,33,2016-10-01,736238
2016,1,9,34,33,2016-09-01,736208
2016,1,8,18,33,2016-08-01,736177
2016,1,7,27,33,2016-07-01,736146
2016,1,6,20,33,2016-06-01,736116
2016,1,5,32,33,2016-05-01,736085
2016,1,4,21,33,2016-04-01,736055
2016,1,3,24,33,2016-03-01,736024
2016,1,2,21,33,2016-02-01,735995
2016,1,1,25,33,2016-01-01,735964
2016,1,8,11,41,2016-08-01,736177
2016,1,7,5,41,2016-07-01,736146
2016,1,6,8,41,2016-06-01,736116
2016,1,5,14,41,2016-05-01,736085
2016,1,4,16,41,2016-04-01,736055
2016,1,3,6,41,2016-03-01,736024
2016,1,2,4,41,2016-02-01,735995
2016,1,1,8,41,2016-01-01,735964
2016,1,12,125,35,2016-12-01,736299
2016,1,11,117,35,2016-11-01,736269
2016,1,10,118,35,2016-10-01,736238
2016,1,9,120,35,2016-09-01,736208
2016,1,8,85,35,2016-08-01,736177
2016,1,7,108,35,2016-07-01,736146
2016,1,6,93,35,2016-06-01,736116
2016,1,5,92,35,2016-05-01,736085
2016,1,12,11,42,2016-12-01,736299
2016,1,11,14,42,2016-11-01,736269
2016,1,10,14,42,2016-10-01,736238
2016,1,9,9,42,2016-09-01,736208
2016,1,8,14,42,2016-08-01,736177
2016,1,7,10,42,2016-07-01,736146
2016,1,6,18,42,2016-06-01,736116
2016,1,5,10,42,2016-05-01,736085
2016,1,4,11,42,2016-04-01,736055
2016,1,3,12,42,2016-03-01,736024
2016,1,2,7,42,2016-02-01,735995
2016,1,1,7,42,2016-01-01,735964
2016,1,12,19,41,2016-12-01,736299
2016,1,11,9,41,2016-11-01,736269
2016,1,10,9,41,2016-10-01,736238
2016,1,9,3,41,2016-09-01,736208
2016,1,4,6,50,2016-04-01,736055
2016,1,3,4,50,2016-03-01,736024
2016,1,2,6,50,2016-02-01,735995
2016,1,1,6,50,2016-01-01,735964
2016,1,12,23,43,2016-12-01,736299
2016,1,11,8,43,2016-11-01,736269
2016,1,10,12,43,2016-10-01,736238
2016,1,9,14,43,2016-09-01,736208
2016,1,8,7,43,2016-08-01,736177
2016,1,7,11,43,2016-07-01,736146
2016,1,6,9,43,2016-06-01,736116
2016,1,5,7,43,2016-05-01,736085
2016,1,4,7,43,2016-04-01,736055
2016,1,3,15,43,2016-03-01,736024
2016,1,2,10,43,2016-02-01,735995
2016,1,1,8,43,2016-01-01,735964
2016,1,8,0,51,2016-08-01,736177
2016,1,7,0,51,2016-07-01,736146
2016,1,6,1,51,2016-06-01,736116
2016,1,5,2,51,2016-05-01,736085
2016,1,12,8,52,2016-12-01,736299
2016,1,11,10,52,2016-11-01,736269
2016,1,10,3,52,2016-10-01,736238
2016,1,9,9,52,2016-09-01,736208
2016,1,12,7,53,2016-12-01,736299
2016,1,11,9,53,2016-11-01,736269
2016,1,10,9,53,2016-10-01,736238
2016,1,9,11,53,2016-09-01,736208
2016,1,8,7,53,2016-08-01,736177
2016,1,7,6,53,2016-07-01,736146
2016,1,6,2,53,2016-06-01,736116
2016,1,5,5,53,2016-05-01,736085
2016,1,4,2,53,2016-04-01,736055
2016,1,3,6,53,2016-03-01,736024
2016,1,2,1,53,2016-02-01,735995
2016,1,1,8,53,2016-01-01,735964
2016,1,12,3,51,2016-12-01,736299
2016,1,11,1,51,2016-11-01,736269
2016,1,10,1,51,2016-10-01,736238
2016,1,9,1,51,2016-09-01,736208
2016,1,4,1,51,2016-04-01,736055
2016,1,3,0,51,2016-03-01,736024
2016,1,2,3,51,2016-02-01,735995
2016,1,1,0,51,2016-01-01,735964
2016,1,12,11,50,2016-12-01,736299
2016,1,11,5,50,2016-11-01,736269
2016,1,10,4,50,2016-10-01,736238
2016,1,9,7,50,2016-09-01,736208
2016,1,8,6,50,2016-08-01,736177
2016,1,7,7,50,2016-07-01,736146
2016,1,6,5,50,2016-06-01,736116
2016,1,5,7,50,2016-05-01,736085
2016,0,12,1,14,2016-12-01,736299
2016,0,11,0,14,2016-11-01,736269
2016,0,10,0,14,2016-10-01,736238
2016,0,9,0,14,2016-09-01,736208
2016,0,8,0,14,2016-08-01,736177
2016,0,7,0,14,2016-07-01,736146
2016,0,6,0,14,2016-06-01,736116
2016,0,5,0,14,2016-05-01,736085
2016,0,4,1,14,2016-04-01,736055
2016,0,3,0,14,2016-03-01,736024
2016,0,2,0,14,2016-02-01,735995
2016,0,1,0,14,2016-01-01,735964
2016,0,12,3,13,2016-12-01,736299
2016,0,11,3,13,2016-11-01,736269
2016,0,10,2,13,2016-10-01,736238
2016,0,9,0,13,2016-09-01,736208
2016,0,10,1,11,2016-10-01,736238
2016,0,11,2,11,2016-11-01,736269
2016,0,12,0,11,2016-12-01,736299
2016,0,1,0,12,2016-01-01,735964
2016,0,2,0,12,2016-02-01,735995
2016,0,3,0,12,2016-03-01,736024
2016,0,4,0,12,2016-04-01,736055
2016,0,5,0,12,2016-05-01,736085
2017,0,4,0,16,2017-04-01,736420
2017,0,3,0,16,2017-03-01,736389
2017,0,2,0,16,2017-02-01,736361
2017,0,1,0,16,2017-01-01,736330
2017,0,12,4,15,2017-12-01,736664
2017,0,11,8,15,2017-11-01,736634
2017,0,10,3,15,2017-10-01,736603
2017,0,9,3,15,2017-09-01,736573
2017,0,8,2,15,2017-08-01,736542
2017,0,7,4,15,2017-07-01,736511
2017,0,6,2,15,2017-06-01,736481
2017,0,5,3,15,2017-05-01,736450
2017,0,4,0,15,2017-04-01,736420
2017,0,3,5,15,2017-03-01,736389
2017,0,2,2,15,2017-02-01,736361
2017,0,1,2,15,2017-01-01,736330
2017,1,4,0,11,2017-04-01,736420
2017,1,3,1,11,2017-03-01,736389
2017,1,2,1,11,2017-02-01,736361
2017,1,1,0,11,2017-01-01,736330
2017,1,8,0,12,2017-08-01,736542
2017,1,7,1,12,2017-07-01,736511
2017,1,6,1,12,2017-06-01,736481
2017,1,5,1,12,2017-05-01,736450
2017,1,4,1,12,2017-04-01,736420
2017,1,3,0,12,2017-03-01,736389
2017,1,2,0,12,2017-02-01,736361
2017,1,1,1,12,2017-01-01,736330
2017,1,12,2,11,2017-12-01,736664
2017,1,11,2,11,2017-11-01,736634
