ano,uf,genero,mes,numero,Região
2016,Ceará,Feminino,Outubro,8,Nordeste
2016,Ceará,Feminino,Setembro,9,Nordeste
2016,Ceará,Feminino,Agosto,5,Nordeste
2016,Ceará,Feminino,Julho,14,Nordeste
2016,Ceará,Feminino,Junho,29,Nordeste
2016,Ceará,Feminino,Maio,12,Nordeste
2016,Ceará,Feminino,Abril,9,Nordeste
2016,Ceará,Feminino,Março,8,Nordeste
2016,Ceará,Feminino,Fevereiro,8,Nordeste
2016,Ceará,Feminino,Janeiro,10,Nordeste
2016,Piauí,Feminino,Dezembro,1,Nordeste
2016,Piauí,Feminino,Novembro,0,Nordeste
2016,Piauí,Feminino,Outubro,3,Nordeste
2016,Piauí,Feminino,Setembro,1,Nordeste
2016,Paraíba,Feminino,Abril,1,Nordeste
2016,Paraíba,Feminino,Março,1,Nordeste
2016,Paraíba,Feminino,Fevereiro,2,Nordeste
2016,Paraíba,Feminino,Janeiro,4,Nordeste
2016,Rio Grande do Norte,Feminino,Dezembro,2,Nordeste
2016,Rio Grande do Norte,Feminino,Novembro,0,Nordeste
2016,Rio Grande do Norte,Feminino,Outubro,0,Nordeste
2016,Rio Grande do Norte,Feminino,Setembro,4,Nordeste
2016,Rio Grande do Norte,Feminino,Agosto,3,Nordeste
2016,Rio Grande do Norte,Feminino,Julho,7,Nordeste
2016,Rio Grande do Norte,Feminino,Junho,1,Nordeste
2016,Rio Grande do Norte,Feminino,Maio,2,Nordeste
2016,Rio Grande do Norte,Feminino,Abril,1,Nordeste
2016,Rio Grande do Norte,Feminino,Março,2,Nordeste
2016,Rio Grande do Norte,Feminino,Fevereiro,2,Nordeste
2016,Rio Grande do Norte,Feminino,Janeiro,8,Nordeste
2016,Pernambuco,Feminino,Agosto,9,Nordeste
2016,Pernambuco,Feminino,Julho,11,Nordeste
2016,Pernambuco,Feminino,Junho,4,Nordeste
2016,Pernambuco,Feminino,Maio,8,Nordeste
2016,Pernambuco,Feminino,Abril,7,Nordeste
2016,Pernambuco,Feminino,Março,14,Nordeste
2016,Pernambuco,Feminino,Fevereiro,4,Nordeste
2016,Pernambuco,Feminino,Janeiro,9,Nordeste
2016,Paraíba,Feminino,Dezembro,3,Nordeste
2016,Paraíba,Feminino,Novembro,2,Nordeste
2016,Paraíba,Feminino,Outubro,3,Nordeste
2016,Paraíba,Feminino,Setembro,2,Nordeste
2016,Paraíba,Feminino,Agosto,5,Nordeste
2016,Paraíba,Feminino,Julho,5,Nordeste
2016,Paraíba,Feminino,Junho,2,Nordeste
2016,Paraíba,Feminino,Maio,0,Nordeste
2016,Alagoas,Feminino,Dezembro,2,Nordeste
2016,Alagoas,Feminino,Novembro,0,Nordeste
2016,Alagoas,Feminino,Outubro,2,Nordeste
2016,Alagoas,Feminino,Setembro,1,Nordeste
2016,Alagoas,Feminino,Agosto,1,Nordeste
2016,Alagoas,Feminino,Julho,2,Nordeste
2016,Alagoas,Feminino,Junho,3,Nordeste
2016,Alagoas,Feminino,Maio,2,Nordeste
2016,Alagoas,Feminino,Abril,3,Nordeste
2016,Alagoas,Feminino,Março,1,Nordeste
2016,Alagoas,Feminino,Fevereiro,2,Nordeste
2016,Alagoas,Feminino,Janeiro,1,Nordeste
2016,Pernambuco,Feminino,Dezembro,16,Nordeste
2016,Pernambuco,Feminino,Novembro,16,Nordeste
2016,Pernambuco,Feminino,Outubro,11,Nordeste
2016,Pernambuco,Feminino,Setembro,10,Nordeste
2016,Bahia,Feminino,Abril,6,Nordeste
2016,Bahia,Feminino,Março,8,Nordeste
2016,Bahia,Feminino,Fevereiro,4,Nordeste
2016,Bahia,Feminino,Janeiro,3,Nordeste
2016,Sergipe,Feminino,Dezembro,1,Nordeste
2016,Sergipe,Feminino,Novembro,2,Nordeste
2016,Sergipe,Feminino,Outubro,0,Nordeste
2016,Sergipe,Feminino,Setembro,2,Nordeste
2016,Sergipe,Feminino,Agosto,1,Nordeste
2016,Sergipe,Feminino,Julho,1,Nordeste
2016,Sergipe,Feminino,Junho,0,Nordeste
2016,Sergipe,Feminino,Maio,1,Nordeste
2016,Sergipe,Feminino,Abril,0,Nordeste
2016,Sergipe,Feminino,Março,1,Nordeste
2016,Sergipe,Feminino,Fevereiro,0,Nordeste
2016,Sergipe,Feminino,Janeiro,1,Nordeste
2016,Minas Gerais,Feminino,Agosto,19,Sudeste
2016,Minas Gerais,Feminino,Julho,17,Sudeste
2016,Minas Gerais,Feminino,Junho,9,Sudeste
2016,Minas Gerais,Feminino,Maio,16,Sudeste
2016,Minas Gerais,Feminino,Abril,18,Sudeste
2016,Minas Gerais,Feminino,Março,8,Sudeste
2016,Minas Gerais,Feminino,Fevereiro,14,Sudeste
2016,Minas Gerais,Feminino,Janeiro,14,Sudeste
2016,Bahia,Feminino,Dezembro,13,Nordeste
2016,Bahia,Feminino,Novembro,11,Nordeste
2016,Bahia,Feminino,Outubro,11,Nordeste
2016,Bahia,Feminino,Setembro,6,Nordeste
2016,Bahia,Feminino,Agosto,4,Nordeste
2016,Bahia,Feminino,Julho,9,Nordeste
2016,Bahia,Feminino,Junho,6,Nordeste
2016,Bahia,Feminino,Maio,7,Nordeste
2016,Espírito Santo,Feminino,Dezembro,4,Sudeste
2016,Espírito Santo,Feminino,Novembro,5,Sudeste
2016,Espírito Santo,Feminino,Outubro,1,Sudeste
2016,Espírito Santo,Feminino,Setembro,5,Sudeste
2016,Espírito Santo,Feminino,Agosto,1,Sudeste
2016,Espírito Santo,Feminino,Julho,1,Sudeste
2016,Espírito Santo,Feminino,Junho,0,Sudeste
2016,Espírito Santo,Feminino,Maio,8,Sudeste
2016,Espírito Santo,Feminino,Abril,1,Sudeste
2016,Espírito Santo,Feminino,Março,1,Sudeste
2016,Espírito Santo,Feminino,Fevereiro,1,Sudeste
2016,Espírito Santo,Feminino,Janeiro,2,Sudeste
2016,Minas Gerais,Feminino,Dezembro,15,Sudeste
2016,Minas Gerais,Feminino,Novembro,21,Sudeste
2016,Minas Gerais,Feminino,Outubro,14,Sudeste
2016,Minas Gerais,Feminino,Setembro,31,Sudeste
2016,São Paulo,Feminino,Abril,102,Sudeste
2016,São Paulo,Feminino,Março,71,Sudeste
2016,São Paulo,Feminino,Fevereiro,92,Sudeste
2016,São Paulo,Feminino,Janeiro,79,Sudeste
2016,Rio de Janeiro,Feminino,Dezembro,27,Sudeste
2016,Rio de Janeiro,Feminino,Novembro,27,Sudeste
2016,Rio de Janeiro,Feminino,Outubro,27,Sudeste
2016,Rio de Janeiro,Feminino,Setembro,34,Sudeste
2016,Rio de Janeiro,Feminino,Agosto,18,Sudeste
2016,Rio de Janeiro,Feminino,Julho,27,Sudeste
2016,Rio de Janeiro,Feminino,Junho,20,Sudeste
2016,Rio de Janeiro,Feminino,Maio,32,Sudeste
2016,Rio de Janeiro,Feminino,Abril,21,Sudeste
2016,Rio de Janeiro,Feminino,Março,24,Sudeste
2016,Rio de Janeiro,Feminino,Fevereiro,21,Sudeste
2016,Rio de Janeiro,Feminino,Janeiro,25,Sudeste
2016,Paraná,Feminino,Agosto,11,Sul
2016,Paraná,Feminino,Julho,5,Sul
2016,Paraná,Feminino,Junho,8,Sul
2016,Paraná,Feminino,Maio,14,Sul
2016,Paraná,Feminino,Abril,16,Sul
2016,Paraná,Feminino,Março,6,Sul
2016,Paraná,Feminino,Fevereiro,4,Sul
2016,Paraná,Feminino,Janeiro,8,Sul
2016,São Paulo,Feminino,Dezembro,125,Sudeste
2016,São Paulo,Feminino,Novembro,117,Sudeste
2016,São Paulo,Feminino,Outubro,118,Sudeste
2016,São Paulo,Feminino,Setembro,120,Sudeste
2016,São Paulo,Feminino,Agosto,85,Sudeste
2016,São Paulo,Feminino,Julho,108,Sudeste
2016,São Paulo,Feminino,Junho,93,Sudeste
2016,São Paulo,Feminino,Maio,92,Sudeste
2016,Santa Catarina,Feminino,Dezembro,11,Sul
2016,Santa Catarina,Feminino,Novembro,14,Sul
2016,Santa Catarina,Feminino,Outubro,14,Sul
2016,Santa Catarina,Feminino,Setembro,9,Sul
2016,Santa Catarina,Feminino,Agosto,14,Sul
2016,Santa Catarina,Feminino,Julho,10,Sul
2016,Santa Catarina,Feminino,Junho,18,Sul
2016,Santa Catarina,Feminino,Maio,10,Sul
2016,Santa Catarina,Feminino,Abril,11,Sul
2016,Santa Catarina,Feminino,Março,12,Sul
2016,Santa Catarina,Feminino,Fevereiro,7,Sul
2016,Santa Catarina,Feminino,Janeiro,7,Sul
2016,Paraná,Feminino,Dezembro,19,Sul
2016,Paraná,Feminino,Novembro,9,Sul
2016,Paraná,Feminino,Outubro,9,Sul
2016,Paraná,Feminino,Setembro,3,Sul
2016,Mato Grosso do Sul,Feminino,Abril,6,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Março,4,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Fevereiro,6,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Janeiro,6,Centro-Oeste
2016,Rio Grande do Sul,Feminino,Dezembro,23,Sul
2016,Rio Grande do Sul,Feminino,Novembro,8,Sul
2016,Rio Grande do Sul,Feminino,Outubro,12,Sul
2016,Rio Grande do Sul,Feminino,Setembro,14,Sul
2016,Rio Grande do Sul,Feminino,Agosto,7,Sul
2016,Rio Grande do Sul,Feminino,Julho,11,Sul
2016,Rio Grande do Sul,Feminino,Junho,9,Sul
2016,Rio Grande do Sul,Feminino,Maio,7,Sul
2016,Rio Grande do Sul,Feminino,Abril,7,Sul
2016,Rio Grande do Sul,Feminino,Março,15,Sul
2016,Rio Grande do Sul,Feminino,Fevereiro,10,Sul
2016,Rio Grande do Sul,Feminino,Janeiro,8,Sul
2016,Mato Grosso,Feminino,Agosto,0,Centro-Oeste
2016,Mato Grosso,Feminino,Julho,0,Centro-Oeste
2016,Mato Grosso,Feminino,Junho,1,Centro-Oeste
2016,Mato Grosso,Feminino,Maio,2,Centro-Oeste
2016,Goiás,Feminino,Dezembro,8,Centro-Oeste
2016,Goiás,Feminino,Novembro,10,Centro-Oeste
2016,Goiás,Feminino,Outubro,3,Centro-Oeste
2016,Goiás,Feminino,Setembro,9,Centro-Oeste
2016,Distrito Federal,Feminino,Dezembro,7,Centro-Oeste
2016,Distrito Federal,Feminino,Novembro,9,Centro-Oeste
2016,Distrito Federal,Feminino,Outubro,9,Centro-Oeste
2016,Distrito Federal,Feminino,Setembro,11,Centro-Oeste
2016,Distrito Federal,Feminino,Agosto,7,Centro-Oeste
2016,Distrito Federal,Feminino,Julho,6,Centro-Oeste
2016,Distrito Federal,Feminino,Junho,2,Centro-Oeste
2016,Distrito Federal,Feminino,Maio,5,Centro-Oeste
2016,Distrito Federal,Feminino,Abril,2,Centro-Oeste
2016,Distrito Federal,Feminino,Março,6,Centro-Oeste
2016,Distrito Federal,Feminino,Fevereiro,1,Centro-Oeste
2016,Distrito Federal,Feminino,Janeiro,8,Centro-Oeste
2016,Mato Grosso,Feminino,Dezembro,3,Centro-Oeste
2016,Mato Grosso,Feminino,Novembro,1,Centro-Oeste
2016,Mato Grosso,Feminino,Outubro,1,Centro-Oeste
2016,Mato Grosso,Feminino,Setembro,1,Centro-Oeste
2016,Mato Grosso,Feminino,Abril,1,Centro-Oeste
2016,Mato Grosso,Feminino,Março,0,Centro-Oeste
2016,Mato Grosso,Feminino,Fevereiro,3,Centro-Oeste
2016,Mato Grosso,Feminino,Janeiro,0,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Dezembro,11,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Novembro,5,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Outubro,4,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Setembro,7,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Agosto,6,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Julho,7,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Junho,5,Centro-Oeste
2016,Mato Grosso do Sul,Feminino,Maio,7,Centro-Oeste
2016,Roraima,Masculino,Dezembro,1,Norte
2016,Roraima,Masculino,Novembro,0,Norte
2016,Roraima,Masculino,Outubro,0,Norte
2016,Roraima,Masculino,Setembro,0,Norte
2016,Roraima,Masculino,Agosto,0,Norte
2016,Roraima,Masculino,Julho,0,Norte
2016,Roraima,Masculino,Junho,0,Norte
2016,Roraima,Masculino,Maio,0,Norte
2016,Roraima,Masculino,Abril,1,Norte
2016,Roraima,Masculino,Março,0,Norte
2016,Roraima,Masculino,Fevereiro,0,Norte
2016,Roraima,Masculino,Janeiro,0,Norte
2016,Amazonas,Masculino,Dezembro,3,Norte
2016,Amazonas,Masculino,Novembro,3,Norte
2016,Amazonas,Masculino,Outubro,2,Norte
2016,Amazonas,Masculino,Setembro,0,Norte
2016,Rondônia,Masculino,Outubro,1,Norte
2016,Rondônia,Masculino,Novembro,2,Norte
2016,Rondônia,Masculino,Dezembro,0,Norte
2016,Acre,Masculino,Janeiro,0,Norte
2016,Acre,Masculino,Fevereiro,0,Norte
2016,Acre,Masculino,Março,0,Norte
2016,Acre,Masculino,Abril,0,Norte
2016,Acre,Masculino,Maio,0,Norte
2017,Amapá,Masculino,Abril,0,Norte
2017,Amapá,Masculino,Março,0,Norte
2017,Amapá,Masculino,Fevereiro,0,Norte
2017,Amapá,Masculino,Janeiro,0,Norte
2017,Pará,Masculino,Dezembro,4,Norte
2017,Pará,Masculino,Novembro,8,Norte
2017,Pará,Masculino,Outubro,3,Norte
2017,Pará,Masculino,Setembro,3,Norte
2017,Pará,Masculino,Agosto,2,Norte
2017,Pará,Masculino,Julho,4,Norte
2017,Pará,Masculino,Junho,2,Norte
2017,Pará,Masculino,Maio,3,Norte
2017,Pará,Masculino,Abril,0,Norte
2017,Pará,Masculino,Março,5,Norte
2017,Pará,Masculino,Fevereiro,2,Norte
2017,Pará,Masculino,Janeiro,2,Norte
2017,Rondônia,Feminino,Abril,0,Norte
2017,Rondônia,Feminino,Março,1,Norte
2017,Rondônia,Feminino,Fevereiro,1,Norte
2017,Rondônia,Feminino,Janeiro,0,Norte
2017,Acre,Feminino,Agosto,0,Norte
2017,Acre,Feminino,Julho,1,Norte
2017,Acre,Feminino,Junho,1,Norte
2017,Acre,Feminino,Maio,1,Norte
2017,Acre,Feminino,Abril,1,Norte
2017,Acre,Feminino,Março,0,Norte
2017,Acre,Feminino,Fevereiro,0,Norte
2017,Acre,Feminino,Janeiro,1,Norte
2017,Rondônia,Feminino,Dezembro,2,Norte
2017,Rondônia,Feminino,Novembro,2,Norte
2017,Rondônia,Feminino,Outubro,0,Norte
2017,Rondônia,Feminino,Setembro,1,Norte
2017,Rondônia,Feminino,Agosto,0,Norte
2017,Rondônia,Feminino,Julho,0,Norte
2017,Rondônia,Feminino,Junho,1,Norte
2017,Rondônia,Feminino,Maio,2,Norte
2017,Amazonas,Feminino,Dezembro,7,Norte
2017,Amazonas,Feminino,Novembro,1,Norte
2017,Amazonas,Feminino,Outubro,2,Norte
2017,Amazonas,Feminino,Setembro,5,Norte
2017,Amazonas,Feminino,Agosto,0,Norte
2017,Amazonas,Feminino,Julho,1,Norte
2017,Amazonas,Feminino,Junho,3,Norte
2017,Amazonas,Feminino,Maio,1,Norte
2017,Amazonas,Feminino,Abril,0,Norte
2017,Amazonas,Feminino,Março,0,Norte
2017,Amazonas,Feminino,Fevereiro,0,Norte
2017,Amazonas,Feminino,Janeiro,2,Norte
2017,Acre,Feminino,Dezembro,10,Norte
2017,Acre,Feminino,Novembro,1,Norte
2017,Acre,Feminino,Outubro,0,Norte
2017,Acre,Feminino,Setembro,0,Norte
2017,Pará,Feminino,Abril,4,Norte
2017,Pará,Feminino,Março,5,Norte
2017,Pará,Feminino,Fevereiro,4,Norte
2017,Pará,Feminino,Janeiro,3,Norte
2017,Roraima,Feminino,Dezembro,0,Norte
2017,Roraima,Feminino,Novembro,1,Norte
2017,Roraima,Feminino,Outubro,0,Norte
2017,Roraima,Feminino,Setembro,0,Norte
2017,Roraima,Feminino,Agosto,0,Norte
2017,Roraima,Feminino,Julho,0,Norte
2017,Roraima,Feminino,Junho,0,Norte
2017,Roraima,Feminino,Maio,1,Norte
2017,Roraima,Feminino,Abril,0,Norte
2017,Roraima,Feminino,Março,2,Norte
2017,Roraima,Feminino,Fevereiro,1,Norte
2017,Roraima,Feminino,Janeiro,0,Norte
2017,Amapá,Feminino,Agosto,1,Norte
2017,Amapá,Feminino,Julho,0,Norte
2017,Amapá,Feminino,Junho,0,Norte
2017,Amapá,Feminino,Maio,0,Norte
2017,Amapá,Feminino,Abril,0,Norte
2017,Amapá,Feminino,Março,0,Norte
2017,Amapá,Feminino,Fevereiro,1,Norte
2017,Amapá,Feminino,Janeiro,1,Norte
2017,Pará,Feminino,Dezembro,3,Norte
2017,Pará,Feminino,Novembro,21,Norte
2017,Pará,Feminino,Outubro,2,Norte
2017,Pará,Feminino,Setembro,3,Norte
2017,Pará,Feminino,Agosto,5,Norte
2017,Pará,Feminino,Julho,3,Norte
2017,Pará,Feminino,Junho,4,Norte
2017,Pará,Feminino,Maio,5,Norte
2017,Tocantins,Feminino,Dezembro,0,Norte
2017,Tocantins,Feminino,Novembro,2,Norte
2017,Tocantins,Feminino,Outubro,0,Norte
2017,Tocantins,Feminino,Setembro,0,Norte
2017,Tocantins,Feminino,Agosto,0,Norte
2017,Tocantins,Feminino,Julho,2,Norte
2017,Tocantins,Feminino,Junho,0,Norte
2017,Tocantins,Feminino,Maio,1,Norte
2017,Tocantins,Feminino,Abril,0,Norte
2017,Tocantins,Feminino,Março,0,Norte
2017,Tocantins,Feminino,Fevereiro,0,Norte
2017,Tocantins,Feminino,Janeiro,2,Norte
2017,Amapá,Feminino,Dezembro,1,Norte
2017,Amapá,Feminino,Novembro,1,Norte
2017,Amapá,Feminino,Outubro,1,Norte
2017,Amapá,Feminino,Setembro,1,Norte
2017,Piauí,Feminino,Abril,0,Nordeste
2017,Piauí,Feminino,Março,2,Nordeste
2017,Piauí,Feminino,Fevereiro,5,Nordeste
2017,Piauí,Feminino,Janeiro,2,Nordeste
2017,Maranhão,Feminino,Dezembro,1,Nordeste
2017,Maranhão,Feminino,Novembro,1,Nordeste
2017,Maranhão,Feminino,Outubro,0,Nordeste
2017,Maranhão,Feminino,Setembro,0,Nordeste
2017,Maranhão,Feminino,Agosto,0,Nordeste
2017,Maranhão,Feminino,Julho,2,Nordeste
2017,Maranhão,Feminino,Junho,0,Nordeste
2017,Maranhão,Feminino,Maio,0,Nordeste
2017,Maranhão,Feminino,Abril,0,Nordeste
2017,Maranhão,Feminino,Março,0,Nordeste
2017,Maranhão,Feminino,Fevereiro,0,Nordeste
2017,Maranhão,Feminino,Janeiro,0,Nordeste
2017,Ceará,Feminino,Agosto,5,Nordeste
2017,Ceará,Feminino,Julho,11,Nordeste
2017,Ceará,Feminino,Junho,14,Nordeste
2017,Ceará,Feminino,Maio,9,Nordeste
2017,Ceará,Feminino,Abril,8,Nordeste
2017,Ceará,Feminino,Março,8,Nordeste
2017,Ceará,Feminino,Fevereiro,5,Nordeste
2017,Ceará,Feminino,Janeiro,8,Nordeste
2017,Piauí,Feminino,Dezembro,0,Nordeste
2017,Piauí,Feminino,Novembro,1,Nordeste
2017,Piauí,Feminino,Outubro,0,Nordeste
2017,Piauí,Feminino,Setembro,1,Nordeste
2017,Piauí,Feminino,Agosto,1,Nordeste
2017,Piauí,Feminino,Julho,2,Nordeste
2017,Piauí,Feminino,Junho,1,Nordeste
2017,Piauí,Feminino,Maio,3,Nordeste
2017,Rio Grande do Norte,Feminino,Dezembro,4,Nordeste
2017,Rio Grande do Norte,Feminino,Novembro,4,Nordeste
2017,Rio Grande do Norte,Feminino,Outubro,4,Nordeste
2017,Rio Grande do Norte,Feminino,Setembro,3,Nordeste
2017,Rio Grande do Norte,Feminino,Agosto,2,Nordeste
2017,Rio Grande do Norte,Feminino,Julho,5,Nordeste
2017,Rio Grande do Norte,Feminino,Junho,3,Nordeste
2017,Rio Grande do Norte,Feminino,Maio,6,Nordeste
2017,Rio Grande do Norte,Feminino,Abril,6,Nordeste
2017,Rio Grande do Norte,Feminino,Março,7,Nordeste
2017,Rio Grande do Norte,Feminino,Fevereiro,4,Nordeste
2017,Rio Grande do Norte,Feminino,Janeiro,0,Nordeste
2017,Ceará,Feminino,Dezembro,15,Nordeste
2017,Ceará,Feminino,Novembro,11,Nordeste
2017,Ceará,Feminino,Outubro,17,Nordeste
2017,Ceará,Feminino,Setembro,14,Nordeste
2017,Pernambuco,Feminino,Abril,6,Nordeste
2017,Pernambuco,Feminino,Março,13,Nordeste
2017,Pernambuco,Feminino,Fevereiro,10,Nordeste
2017,Pernambuco,Feminino,Janeiro,5,Nordeste
2017,Paraíba,Feminino,Dezembro,5,Nordeste
2017,Paraíba,Feminino,Novembro,2,Nordeste
2017,Paraíba,Feminino,Outubro,2,Nordeste
2017,Paraíba,Feminino,Setembro,2,Nordeste
2017,Paraíba,Feminino,Agosto,2,Nordeste
2017,Paraíba,Feminino,Julho,3,Nordeste
2017,Paraíba,Feminino,Junho,5,Nordeste
2017,Paraíba,Feminino,Maio,7,Nordeste
2017,Paraíba,Feminino,Abril,3,Nordeste
2017,Paraíba,Feminino,Março,3,Nordeste
2017,Paraíba,Feminino,Fevereiro,3,Nordeste
2017,Paraíba,Feminino,Janeiro,3,Nordeste
2017,Alagoas,Feminino,Agosto,4,Nordeste
2017,Alagoas,Feminino,Julho,3,Nordeste
2017,Alagoas,Feminino,Junho,1,Nordeste
2017,Alagoas,Feminino,Maio,1,Nordeste
2017,Alagoas,Feminino,Abril,0,Nordeste
2017,Alagoas,Feminino,Março,1,Nordeste
2017,Alagoas,Feminino,Fevereiro,4,Nordeste
2017,Alagoas,Feminino,Janeiro,1,Nordeste
2017,Pernambuco,Feminino,Dezembro,20,Nordeste
2017,Pernambuco,Feminino,Novembro,8,Nordeste
2017,Pernambuco,Feminino,Outubro,6,Nordeste
2017,Pernambuco,Feminino,Setembro,9,Nordeste
2017,Pernambuco,Feminino,Agosto,9,Nordeste
2017,Pernambuco,Feminino,Julho,8,Nordeste
2017,Pernambuco,Feminino,Junho,3,Nordeste
2017,Pernambuco,Feminino,Maio,8,Nordeste
2017,Sergipe,Feminino,Dezembro,3,Nordeste
2017,Sergipe,Feminino,Novembro,0,Nordeste
2017,Sergipe,Feminino,Outubro,1,Nordeste
2017,Sergipe,Feminino,Setembro,0,Nordeste
2017,Sergipe,Feminino,Agosto,1,Nordeste
2017,Sergipe,Feminino,Julho,0,Nordeste
2017,Sergipe,Feminino,Junho,0,Nordeste
2017,Sergipe,Feminino,Maio,1,Nordeste
2017,Sergipe,Feminino,Abril,3,Nordeste
2017,Sergipe,Feminino,Março,0,Nordeste
2017,Sergipe,Feminino,Fevereiro,0,Nordeste
2017,Sergipe,Feminino,Janeiro,2,Nordeste
2017,Alagoas,Feminino,Dezembro,11,Nordeste
2017,Alagoas,Feminino,Novembro,4,Nordeste
2017,Alagoas,Feminino,Outubro,2,Nordeste
2017,Alagoas,Feminino,Setembro,2,Nordeste
2017,Minas Gerais,Feminino,Abril,15,Sudeste
2017,Minas Gerais,Feminino,Março,20,Sudeste
2017,Minas Gerais,Feminino,Fevereiro,15,Sudeste
2017,Minas Gerais,Feminino,Janeiro,25,Sudeste
2017,Bahia,Feminino,Dezembro,8,Nordeste
2017,Bahia,Feminino,Novembro,7,Nordeste
2017,Bahia,Feminino,Outubro,14,Nordeste
2017,Bahia,Feminino,Setembro,10,Nordeste
2017,Bahia,Feminino,Agosto,9,Nordeste
2017,Bahia,Feminino,Julho,9,Nordeste
2017,Bahia,Feminino,Junho,6,Nordeste
2017,Bahia,Feminino,Maio,6,Nordeste
2017,Bahia,Feminino,Abril,4,Nordeste
2017,Bahia,Feminino,Março,4,Nordeste
2017,Bahia,Feminino,Fevereiro,2,Nordeste
2017,Bahia,Feminino,Janeiro,2,Nordeste
2017,Espírito Santo,Feminino,Agosto,2,Sudeste
2017,Espírito Santo,Feminino,Julho,3,Sudeste
2017,Espírito Santo,Feminino,Junho,5,Sudeste
2017,Espírito Santo,Feminino,Maio,3,Sudeste
2017,Espírito Santo,Feminino,Abril,6,Sudeste
2017,Espírito Santo,Feminino,Março,3,Sudeste
2017,Espírito Santo,Feminino,Fevereiro,1,Sudeste
2017,Espírito Santo,Feminino,Janeiro,5,Sudeste
2017,Minas Gerais,Feminino,Dezembro,28,Sudeste
2017,Minas Gerais,Feminino,Novembro,19,Sudeste
2017,Minas Gerais,Feminino,Outubro,17,Sudeste
2017,Minas Gerais,Feminino,Setembro,25,Sudeste
2017,Minas Gerais,Feminino,Agosto,20,Sudeste
2017,Minas Gerais,Feminino,Julho,19,Sudeste
2017,Minas Gerais,Feminino,Junho,21,Sudeste
2017,Minas Gerais,Feminino,Maio,26,Sudeste
2017,Rio de Janeiro,Feminino,Dezembro,26,Sudeste
2017,Rio de Janeiro,Feminino,Novembro,22,Sudeste
2017,Rio de Janeiro,Feminino,Outubro,29,Sudeste
2017,Rio de Janeiro,Feminino,Setembro,29,Sudeste
2017,Rio de Janeiro,Feminino,Agosto,31,Sudeste
2017,Rio de Janeiro,Feminino,Julho,24,Sudeste
2017,Rio de Janeiro,Feminino,Junho,20,Sudeste
2017,Rio de Janeiro,Feminino,Maio,23,Sudeste
2017,Rio de Janeiro,Feminino,Abril,26,Sudeste
2017,Rio de Janeiro,Feminino,Março,30,Sudeste
2017,Rio de Janeiro,Feminino,Fevereiro,17,Sudeste
2017,Rio de Janeiro,Feminino,Janeiro,22,Sudeste
2017,Espírito Santo,Feminino,Dezembro,8,Sudeste
2017,Espírito Santo,Feminino,Novembro,1,Sudeste
2017,Espírito Santo,Feminino,Outubro,8,Sudeste
2017,Espírito Santo,Feminino,Setembro,4,Sudeste
2017,Paraná,Feminino,Abril,10,Sul
2017,Paraná,Feminino,Março,11,Sul
2017,Paraná,Feminino,Fevereiro,6,Sul
2017,Paraná,Feminino,Janeiro,12,Sul
2017,São Paulo,Feminino,Dezembro,143,Sudeste
2017,São Paulo,Feminino,Novembro,143,Sudeste
2017,São Paulo,Feminino,Outubro,151,Sudeste
2017,São Paulo,Feminino,Setembro,154,Sudeste
2017,São Paulo,Feminino,Agosto,128,Sudeste
2017,São Paulo,Feminino,Julho,119,Sudeste
2017,São Paulo,Feminino,Junho,121,Sudeste
2017,São Paulo,Feminino,Maio,123,Sudeste
2017,São Paulo,Feminino,Abril,113,Sudeste
2017,São Paulo,Feminino,Março,128,Sudeste
2017,São Paulo,Feminino,Fevereiro,81,Sudeste
2017,São Paulo,Feminino,Janeiro,91,Sudeste
2017,Santa Catarina,Feminino,Agosto,11,Sul
2017,Santa Catarina,Feminino,Julho,15,Sul
2017,Santa Catarina,Feminino,Junho,12,Sul
2017,Santa Catarina,Feminino,Maio,14,Sul
2017,Santa Catarina,Feminino,Abril,9,Sul
2017,Santa Catarina,Feminino,Março,14,Sul
2017,Santa Catarina,Feminino,Fevereiro,10,Sul
2017,Santa Catarina,Feminino,Janeiro,4,Sul
2017,Paraná,Feminino,Dezembro,24,Sul
2017,Paraná,Feminino,Novembro,20,Sul
2017,Paraná,Feminino,Outubro,12,Sul
2017,Paraná,Feminino,Setembro,16,Sul
2017,Paraná,Feminino,Agosto,14,Sul
2017,Paraná,Feminino,Julho,14,Sul
2017,Paraná,Feminino,Junho,12,Sul
2017,Paraná,Feminino,Maio,13,Sul
2017,Rio Grande do Sul,Feminino,Dezembro,11,Sul
2017,Rio Grande do Sul,Feminino,Novembro,12,Sul
2017,Rio Grande do Sul,Feminino,Outubro,10,Sul
2017,Rio Grande do Sul,Feminino,Setembro,10,Sul
2017,Amazonas,Masculino,Agosto,0,Norte
2017,Amazonas,Masculino,Julho,3,Norte
